relation_id,:START_ID,:END_ID,:TYPE,source_name,target_name,source_type,target_type,source_file,evidence,tier,confidence,notes
R01054,E0008,E0148,Located_In,LT메탈,한국,Supplier,Country,자동차공급망_편집,"LT메탈 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 2",2,confirmed,
R01055,E0008,E0212,Located_In,LT메탈,인천,Supplier,Region,자동차공급망_편집,"LT메탈 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 2",2,confirmed,
R01056,E0008,E0040,Supplies,LT메탈,현대모비스,Supplier,Supplier,자동차공급망_편집,"LT메탈 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 2",2,confirmed,Tier2 supplier -> Tier1 supplier
R01057,E0008,E0135,Produces,LT메탈,연료전지 시스템,Supplier,Product,자동차공급망_편집,"LT메탈 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 2",2,confirmed,
R01058,E0008,E0112,Produces,LT메탈,프런트엔드모듈,Supplier,Product,자동차공급망_편집,"LT메탈 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 2",2,confirmed,
R01059,E0008,E0131,Produces,LT메탈,전동화 부품,Supplier,Product,자동차공급망_편집,"LT메탈 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 2",2,confirmed,
R01060,E0008,E0138,Produces,LT메탈,자동차용품,Supplier,Product,자동차공급망_편집,"LT메탈 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 2",2,confirmed,
R01061,E0008,E0105,Produces,LT메탈,제동장치,Supplier,Product,자동차공급망_편집,"LT메탈 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 2",2,confirmed,
R01062,E0008,E0110,Produces,LT메탈,섀시모듈,Supplier,Product,자동차공급망_편집,"LT메탈 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 2",2,confirmed,
R01063,E0008,E0111,Produces,LT메탈,콕핏모듈,Supplier,Product,자동차공급망_편집,"LT메탈 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 2",2,confirmed,
R01064,E0008,E0088,Produces,LT메탈,에어백,Supplier,Product,자동차공급망_편집,"LT메탈 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 2",2,confirmed,
R01065,E0008,E0109,Produces,LT메탈,섀시,Supplier,Product,자동차공급망_편집,"LT메탈 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 2",2,confirmed,
R01066,E0008,E0285,Produces,LT메탈,솔더 페이스트,Supplier,Product,자동차공급망_편집,"LT메탈 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 2",2,confirmed,
R01067,E0008,E0286,Produces,LT메탈,금도금,Supplier,Product,자동차공급망_편집,"LT메탈 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 2",2,confirmed,
R01068,E0008,E0271,Produces,LT메탈,도금,Supplier,Product,자동차공급망_편집,"LT메탈 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 2",2,confirmed,
R01069,E0135,E0305,Requires_Material,연료전지 시스템,주석,Product,Material,자동차공급망_편집,"LT메탈 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 2",2,confirmed,
R01070,E0135,E0238,Requires_Material,연료전지 시스템,금,Product,Material,자동차공급망_편집,"LT메탈 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 2",2,confirmed,
R01071,E0112,E0305,Requires_Material,프런트엔드모듈,주석,Product,Material,자동차공급망_편집,"LT메탈 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 2",2,confirmed,
R01072,E0112,E0238,Requires_Material,프런트엔드모듈,금,Product,Material,자동차공급망_편집,"LT메탈 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 2",2,confirmed,
R01073,E0131,E0305,Requires_Material,전동화 부품,주석,Product,Material,자동차공급망_편집,"LT메탈 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 2",2,confirmed,
R01074,E0131,E0238,Requires_Material,전동화 부품,금,Product,Material,자동차공급망_편집,"LT메탈 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 2",2,confirmed,
R01075,E0138,E0305,Requires_Material,자동차용품,주석,Product,Material,자동차공급망_편집,"LT메탈 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 2",2,confirmed,
R01076,E0138,E0238,Requires_Material,자동차용품,금,Product,Material,자동차공급망_편집,"LT메탈 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 2",2,confirmed,
R01077,E0105,E0305,Requires_Material,제동장치,주석,Product,Material,자동차공급망_편집,"LT메탈 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 2",2,confirmed,
R01078,E0105,E0238,Requires_Material,제동장치,금,Product,Material,자동차공급망_편집,"LT메탈 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 2",2,confirmed,
R01079,E0110,E0305,Requires_Material,섀시모듈,주석,Product,Material,자동차공급망_편집,"LT메탈 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 2",2,confirmed,
R01080,E0110,E0238,Requires_Material,섀시모듈,금,Product,Material,자동차공급망_편집,"LT메탈 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 2",2,confirmed,
R01081,E0111,E0305,Requires_Material,콕핏모듈,주석,Product,Material,자동차공급망_편집,"LT메탈 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 2",2,confirmed,
R01082,E0111,E0238,Requires_Material,콕핏모듈,금,Product,Material,자동차공급망_편집,"LT메탈 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 2",2,confirmed,
R01083,E0088,E0305,Requires_Material,에어백,주석,Product,Material,자동차공급망_편집,"LT메탈 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 2",2,confirmed,
R01084,E0088,E0238,Requires_Material,에어백,금,Product,Material,자동차공급망_편집,"LT메탈 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 2",2,confirmed,
R01085,E0109,E0305,Requires_Material,섀시,주석,Product,Material,자동차공급망_편집,"LT메탈 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 2",2,confirmed,
R01086,E0109,E0238,Requires_Material,섀시,금,Product,Material,자동차공급망_편집,"LT메탈 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 2",2,confirmed,
R01087,E0285,E0305,Requires_Material,솔더 페이스트,주석,Product,Material,자동차공급망_편집,"LT메탈 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 2",2,confirmed,
R01088,E0285,E0238,Requires_Material,솔더 페이스트,금,Product,Material,자동차공급망_편집,"LT메탈 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 2",2,confirmed,
R01089,E0286,E0305,Requires_Material,금도금,주석,Product,Material,자동차공급망_편집,"LT메탈 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 2",2,confirmed,
R01090,E0286,E0238,Requires_Material,금도금,금,Product,Material,자동차공급망_편집,"LT메탈 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 2",2,confirmed,
R01091,E0271,E0305,Requires_Material,도금,주석,Product,Material,자동차공급망_편집,"LT메탈 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 2",2,confirmed,
R01092,E0271,E0238,Requires_Material,도금,금,Product,Material,자동차공급망_편집,"LT메탈 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 2",2,confirmed,
R01093,E0067,E0148,Located_In,삼성전기,한국,Supplier,Country,자동차공급망_편집,"삼성전기 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 2",2,confirmed,
